sku,name,brand,category,color,price_usd,list_price_usd,special_price_usd,price_php_original,list_price_php_original,currency,seller,image_url,product_url
36CA9SHC715C98GS,6CM Silk Fabrics Pointed High Heel Shoes HZL163,Twenty Eight Shoes,Women > Shoes > Heels > Pumps,green,58.12,60.08,58.12,3560.0,3680.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/0BCwcg2CU6Hx2HGqJYfsc0WMLQo=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/twenty-eight-shoes-1901-8504062-1.jpg,https://www.zalora.com.ph/p/twenty-eight-shoes-6cm-silk-fabrics-pointed-high-heel-shoes-hzl163-green-2604058
E984DSH1EC50EFGS,6CM Strap Satin Mary Jane Shoes BY2465-10,Twenty Eight Shoes,Women > Shoes > Heels > Pumps,Offwhite,72.63,78.6,72.63,4449.0,4815.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/BQGnN7EsjnRZGjp49ey1bAY7ukE=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/twenty-eight-shoes-1350-4141233-1.jpg,https://www.zalora.com.ph/p/twenty-eight-shoes-6cm-strap-satin-mary-jane-shoes-by2465-10-white-3321414
20045SHE3FFD78GS,7.5CM Rabbit Accessories Tweed Mary Jane Shoes XJ2568-3,Twenty Eight Shoes,Women > Shoes > Heels > Pumps,Pink,46.51,77.33,46.51,2849.0,4737.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/A5JsRE9L_fhNs56jIipwyP6ZJgY=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/twenty-eight-shoes-1673-8927582-1.jpg,https://www.zalora.com.ph/p/twenty-eight-shoes-7-5cm-rabbit-accessories-tweed-mary-jane-shoes-xj2568-3-pink-2857298
3E0B6SHACA3A12GS,7.5CM Strap Cotton Printed Wedge Espadrilles WTY158-8,Twenty Eight Shoes,Women > Shoes > Wedges > Wedge Sandals,White,48.96,74.67,48.96,2999.0,4574.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/F9IFMOATOvnqQ9y_cIMeKmja5f4=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/twenty-eight-shoes-1784-1640482-1.jpg,https://www.zalora.com.ph/p/twenty-eight-shoes-7-5cm-strap-cotton-printed-wedge-espadrilles-wty158-8-white-2840461
6FD35SH443AA54GS,740 Classic Lifestyle Shoes,New Balance,Women > Shoes > Sneakers,White,64.5,114.19,64.5,3951.0,6995.0,USD,ZALORA,https://dynamic.zacdn.com/KfphtNgX6z_jr8GVutjDB-LFhu0=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/new-balance-7541-4452814-1.jpg,https://www.zalora.com.ph/p/new-balance-740-classic-lifestyle-shoes-white-4182544
0B899SH0C5AA87GS,740 Lifestyle Shoes,New Balance,Sports > Women's Sports > Footwear > Sneakers,Horizon Grey/Truffle Metallic,114.19,114.19,,6995.0,6995.0,USD,ZALORA,https://dynamic.zacdn.com/xH_blwVEp6RhCLKoz7ZPJ2Ic84U=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/new-balance-1489-9410534-1.jpg,https://www.zalora.com.ph/p/new-balance-740-lifestyle-shoes-grey-4350149
6465ESHC9E7D8BGS,740 Lifestyle Shoes,New Balance,Sports > Women's Sports > Footwear > Sneakers,White/Castlerock,98.0,114.19,98.0,6003.0,6995.0,USD,ZALORA,https://dynamic.zacdn.com/bjLOQk7s19DBmkuUCKF82fe1xrw=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/new-balance-1682-6834524-1.jpg,https://www.zalora.com.ph/p/new-balance-740-lifestyle-shoes-multi-4254386
E5656SH68E5DD3GS,740 Lifestyle Shoes,New Balance,Sports > Women's Sports > Footwear > Sneakers,Moonbeam/Light Silver Metallic,114.19,114.19,,6995.0,6995.0,USD,ZALORA,https://dynamic.zacdn.com/lHjBlg8-auePm_5put91edWjXHg=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/new-balance-1357-2410534-1.jpg,https://www.zalora.com.ph/p/new-balance-740-lifestyle-shoes-multi-4350142
4B06BSHDCC8A78GS,7CM Bow Pointy High Heel Shoes XJ175-21,Twenty Eight Shoes,Women > Shoes > Heels > Pumps,Wine,41.61,69.22,41.61,2549.0,4240.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/1Ld-XrzS3Tn_tELO4ckvC7J70Ek=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/twenty-eight-shoes-1976-8858952-1.jpg,https://www.zalora.com.ph/p/twenty-eight-shoes-7cm-bow-pointy-high-heel-shoes-xj175-21-red-2598588
F8DD7SHD308333GS,7CM Bowknot Glitter Slingback High Heel BY8712-20,Twenty Eight Shoes,Women > Shoes > Heels > High Heels,Black,64.4,80.5,64.4,3944.8,4931.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/BWmu__uzkpJXZ8as2d2d5sKg-eU=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/twenty-eight-shoes-2145-8300134-1.jpg,https://www.zalora.com.ph/p/twenty-eight-shoes-7cm-bowknot-glitter-slingback-high-heel-by8712-20-black-4310038
519E2SHF14CE12GS,7CM Metal Buckle Tweed Mary Jane Shoes TE876-7,Twenty Eight Shoes,Women > Shoes > Heels > Pumps,Beige,49.95,71.39,49.95,3060.0,4373.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/-Gazvx3ay73BobKg0TlcSydoB1M=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/twenty-eight-shoes-0066-1605872-1.jpg,https://www.zalora.com.ph/p/twenty-eight-shoes-7cm-metal-buckle-tweed-mary-jane-shoes-te876-7-beige-2785061
BDD7ESHFB66A02GS,7CM Microfiber Leather Open Toe High Heel BY1172-9,Twenty Eight Shoes,Women > Shoes > Heels > High Heels,Coffee,64.4,80.5,64.4,3944.8,4931.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/fo_r0Zf8dD2yqJATxJ77NgZQ_UU=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/twenty-eight-shoes-1954-2000134-1.jpg,https://www.zalora.com.ph/p/twenty-eight-shoes-7cm-microfiber-leather-open-toe-high-heel-by1172-9-n-a-4310002
4EAADSH28E9AB7GS,7CM Pearl Strap Backless High Heels BY2670-28,Twenty Eight Shoes,Women > Shoes > Heels > High Heels,White,64.4,80.5,64.4,3944.8,4931.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/kz5BGSyW27gnWt4yKWEwa8oQ9GY=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/twenty-eight-shoes-0020-4873134-1.jpg,https://www.zalora.com.ph/p/twenty-eight-shoes-7cm-pearl-strap-backless-high-heels-by2670-28-white-4313784
64669SHB573360GS,7CM Pearl Strap Mary Jane Shoes BY2465-22,Twenty Eight Shoes,Women > Shoes > Heels > Pumps,Offwhite,64.35,71.65,64.35,3942.0,4389.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/Y37Y4eeu156IXGuoQ1nzDLN94GA=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/twenty-eight-shoes-9322-2088303-1.jpg,https://www.zalora.com.ph/p/twenty-eight-shoes-7cm-pearl-strap-mary-jane-shoes-by2465-22-white-3038802
8E147SH60C1730GS,7CM Square Buckle Chunky Heel Pumps BY2373-13,Twenty Eight Shoes,Women > Shoes > Heels > Pumps,Nude,75.39,81.79,75.39,4618.0,5010.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/9I52aOxtajRciTaWYRNSm5-HHzM=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/twenty-eight-shoes-9727-5886163-1.jpg,https://www.zalora.com.ph/p/twenty-eight-shoes-7cm-square-buckle-chunky-heel-pumps-by2373-13-n-a-3616885
FBFEESHB59564CGS,7CM Square Toe Ribbon Pumps XJ1618-17,Twenty Eight Shoes,Women > Shoes > Heels > Pumps,khaki,50.26,71.81,50.26,3079.0,4399.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/_Nfm2xVV85w3tCA9np82JOi1zKk=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/twenty-eight-shoes-3059-5435562-1.jpg,https://www.zalora.com.ph/p/twenty-eight-shoes-7cm-square-toe-ribbon-pumps-xj1618-17-beige-2655345
DCCFESH4943A5CGS,7CM Square Toe Zipper Ankle Boots XJ2178-8,Twenty Eight Shoes,Women > Shoes > Boots,Offwhite,54.35,72.11,54.35,3329.0,4417.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/2cfmQAS9CAuIhrVs3f6r-X0ms98=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/twenty-eight-shoes-5725-0630852-1.jpg,https://www.zalora.com.ph/p/twenty-eight-shoes-7cm-square-toe-zipper-ankle-boots-xj2178-8-white-2580360
11878SHDFCDE6DGS,7CM Suede Stitched Zipper Ankle Boots TE3650-2,Twenty Eight Shoes,Women > Shoes > Boots,Black,55.49,77.89,55.49,3399.0,4771.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/vzmRHWbGMKEpNnigeUAanIFjdAM=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/twenty-eight-shoes-0965-6451013-1.jpg,https://www.zalora.com.ph/p/twenty-eight-shoes-7cm-suede-stitched-zipper-ankle-boots-te3650-2-black-3101546
C9EE7SH65E14A2GS,8.5CM Pearl Chain Pointy Plaid Pumps TE7198-7,Twenty Eight Shoes,Women > Shoes > Heels > Pumps,Black,51.57,73.64,51.57,3159.0,4511.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/zHu-7Jq1ukhH50wLgfGgkauKnNE=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/twenty-eight-shoes-0026-6631872-1.jpg,https://www.zalora.com.ph/p/twenty-eight-shoes-8-5cm-pearl-chain-pointy-plaid-pumps-te7198-7-black-2781366
06290SHED091BEGS,880,New Balance,Sports > Women's Sports > Women's Sports,Mineral (394),157.37,157.37,,9640.0,9640.0,USD,ZALORA,https://dynamic.zacdn.com/tHPyHBzPY_CfPKdBOkFZWh6rsNo=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/new-balance-9920-3057214-1.jpg,https://www.zalora.com.ph/p/new-balance-880-multi-4127503
DFEBESH3DFA6F9GS,8CM Cross Strap High Heel Sandals XJ6743-5,Twenty Eight Shoes,Women > Shoes > Sandals,Brown,48.32,57.46,48.32,2960.0,3520.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/b29KDW7Best-czdvRK8zY4PUQZ8=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/twenty-eight-shoes-8578-6344062-1.jpg,https://www.zalora.com.ph/p/twenty-eight-shoes-8cm-cross-strap-high-heel-sandals-xj6743-5-brown-2604436
673E6SH77289BAGS,8CM Patent Pointed High Heel Shoes HZL180,Twenty Eight Shoes,Women > Shoes > Heels > Pumps,nude,58.12,60.08,58.12,3560.0,3680.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/SdmNY-sBPBNHk9yp4a5J713PYgg=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/twenty-eight-shoes-6256-5800162-1.jpg,https://www.zalora.com.ph/p/twenty-eight-shoes-8cm-patent-pointed-high-heel-shoes-hzl180-beige-2610085
E9506SHB23E833GS,8CM Rhinestone Bow High Heels IF82326,Twenty Eight Shoes,Women > Shoes > Heels > High Heels,Silver,57.28,70.18,57.28,3509.0,4299.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/rfsyuaZkXMhTJm1RTf8lQkGKos0=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/twenty-eight-shoes-6329-1419092-1.jpg,https://www.zalora.com.ph/p/twenty-eight-shoes-8cm-rhinestone-bow-high-heels-if82326-silver-2909141
6A9A7SH651DFE7GS,8CM Simple Pointed Patent Leather Wedding Heels PX710-1-1,Twenty Eight Shoes,Women > Shoes > Heels > High Heels,Black,68.84,98.42,68.84,4217.0,6029.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/ZbD-Tyl1eiCaRotxbXRncqQ4QSU=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/twenty-eight-shoes-8820-2101143-1.jpg,https://www.zalora.com.ph/p/twenty-eight-shoes-8cm-simple-pointed-patent-leather-wedding-heels-px710-1-1-black-3411012
5E91BAA0ABA315GS,90/10 Small Fit Hoodie in Black,Balenciaga,Luxury > (Luxury) Women's Clothing > Outerwear > Hoodies & Sweatshirts,Black,764.74,1307.88,764.74,46845.0,80115.0,USD,YC Boutique,https://dynamic.zacdn.com/FdKUuF6FU2X3BfdUXBmTRlcKFns=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/balenciaga-0677-0650403-1.jpg,https://www.zalora.com.ph/p/balenciaga-90-10-small-fit-hoodie-in-black-black-3040560
D6F81SHD543E9AGS,9060 Classic Lifestyle Shoes,New Balance,Sports > Women's Sports > Footwear > Sneakers,Sea Salt,135.19,159.9,135.19,8281.0,9795.0,USD,ZALORA,https://dynamic.zacdn.com/BnCqjVJ6QzCbgFDFwpgEqEqmdGY=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/new-balance-9687-8794693-1.jpg,https://www.zalora.com.ph/p/new-balance-9060-classic-lifestyle-shoes-white-3964978
3E844SH1FD87BFGS,950,New Balance,Sports > Women's Sports > Footwear > Sneakers,Grey,66.93,106.93,66.93,4100.0,6550.0,USD,ZALORA,https://dynamic.zacdn.com/lEaGnnGJh0wq9h7h9cXjjOSw--4=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/new-balance-9829-8430014-1.jpg,https://www.zalora.com.ph/p/new-balance-950-grey-4100348
783A7SH48E9F2EGS,950 Lifestyle Shoes,New Balance,Sports > Women's Sports > Footwear > Sneakers,Eclipse/NB Navy,106.03,106.03,,6495.0,6495.0,USD,ZALORA,https://dynamic.zacdn.com/5C39YU_K6zT7fiWacpPbeYbeGos=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/new-balance-2935-5089334-1.jpg,https://www.zalora.com.ph/p/new-balance-950-lifestyle-shoes-navy-4339805
3468EAAB49C3EBGS,A Princess’ Wish Top,My Ballerine,Women > Clothing > Tops > Blouses,Blue,52.88,110.18,52.88,3239.0,6749.0,USD,My Ballerine,https://dynamic.zacdn.com/IwqDVr6m_9mCgGrZGGE5hQuU7cE=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/my-ballerine-0728-3820623-1.jpg,https://www.zalora.com.ph/p/my-ballerine-a-princess-wish-top-blue-3260283
A37BBAAA7177C1GS,A-Line Chiffon Dress,Trendyol,Women > Clothing > Dresses > Work Dresses,Black,17.4,43.73,17.4,1066.0,2679.0,USD,ZALORA,https://dynamic.zacdn.com/Gs_Zajupt0yvYWgBDDu8jq66tWk=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/trendyol-9364-3617323-1.jpg,https://www.zalora.com.ph/p/trendyol-a-line-chiffon-dress-black-3237163
004ADAAAAD241DGS,A-Line Mini Dress,Trendyol,Women > Clothing > Dresses > Summer Dresses,Black,20.75,35.74,20.75,1271.0,2189.0,USD,ZALORA,https://dynamic.zacdn.com/g7aSRI296ab_PQdoDtwbAbt_2zk=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/trendyol-9113-8249173-1.jpg,https://www.zalora.com.ph/p/trendyol-a-line-mini-dress-black-3719428
12BD4AAF31CDEFGS,A-Line Mini Skirt,& Other Stories,Women > Clothing > Skirts > Mini Skirts,Red,91.34,91.34,,5595.0,5595.0,USD,ZALORA,https://dynamic.zacdn.com/lAu7vCpzhwEBOj_esACcVFCqNKA=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/other-stories-4934-1840882-1.jpg,https://www.zalora.com.ph/p/other-stories-a-line-mini-skirt-red-2880481
14811AAB6A789BGS,A-Line Short Waist Skirt,Jnby,Women > Clothing > Skirts,Jet Black,159.66,159.66,,9780.0,9780.0,USD,JNBY Official Store,https://dynamic.zacdn.com/UyZ3G5fgLHVECD3zqpfv9a4fflQ=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/jnby-5056-4868663-1.jpg,https://www.zalora.com.ph/p/jnby-a-line-short-waist-skirt-black-3668684
5647FAA36E7568GS,A-line Dress With Floral Prints,Saturday Club,Women > Clothing > Dresses > Mini Dresses,Navy,55.49,55.49,,3399.0,3399.0,USD,ZALORA,https://dynamic.zacdn.com/2RaLZ9mlD4DisXRcmPk_URH6sAQ=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/saturday-club-0666-0368161-1.jpg,https://www.zalora.com.ph/p/saturday-club-a-line-dress-with-floral-prints-navy-1618630
7D7BDSHBC1FA8EGS,ABZORB 2010 Lifestyle Shoes,New Balance,Sports > Women's Sports > Footwear > Sneakers,Brown,159.9,159.9,,9795.0,9795.0,USD,ZALORA,https://dynamic.zacdn.com/puCtjYm4SH2mpd9WVvr9RSRo3wc=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/new-balance-9031-2210024-1.jpg,https://www.zalora.com.ph/p/new-balance-abzorb-2010-lifestyle-shoes-brown-4200122
C9798SH8861590GS,ABZORB 2010 Lifestyle Shoes,New Balance,Sports > Women's Sports > Footwear > Sneakers,Black,146.3,159.9,146.3,8962.0,9795.0,USD,ZALORA,https://dynamic.zacdn.com/qI8T0tZf_sI7KJux722tcgu9PQk=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/new-balance-8869-1210024-1.jpg,https://www.zalora.com.ph/p/new-balance-abzorb-2010-lifestyle-shoes-black-4200121
4277FSHE38A0B5GS,ACS + NIGHT Unisex Sportstyle Shoes in Black/Turbulence/Ftw Silver,Salomon,Men > Shoes > Sports Shoes,Black/Turbulence/Ftw Silver,212.06,212.06,,12990.0,12990.0,USD,Salomon Philippines,https://dynamic.zacdn.com/5qHoR8Xds9WlXpJXm8v3ujPMrg0=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/salomon-8488-8026383-1.jpg,https://www.zalora.com.ph/p/salomon-acs-night-unisex-sportstyle-shoes-in-black-turbulence-ftw-silver-black-3836208
53749SH5A8FDA1GS,ACS + OG Unisex Sportstyle Shoes in Castlerock / Ftw Silver / Hazelnut,Salomon,Men > Shoes > Sports Shoes,Castlerock / Ftw Silver / Hazelnut,195.74,195.74,,11990.0,11990.0,USD,Salomon Philippines,https://dynamic.zacdn.com/HeOP2g67w5MkoKqgD9HGLTJJOjs=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/salomon-7276-0963583-1.jpg,https://www.zalora.com.ph/p/salomon-acs-og-unisex-sportstyle-shoes-in-castlerock-ftw-silver-hazelnut-silver-3853690
31B31AADD946B2GS,ACS WAS 24 P3 Women's Socks,World Balance,Women > Sports > Clothing > Socks,Assorted,10.0,10.0,,399.0,399.0,USD,CHG GLOBAL Inc.,https://dynamic.zacdn.com/S3_ZJu0JsyPirbDqPaP3sxHfIEw=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/world-balance-8848-9474382-1.jpg,https://www.zalora.com.ph/p/world-balance-acs-was-24-p3-women-s-socks-black-grey-white-2834749
2FDADSHB3182A0GS,ADIZERO Dropset Pro Training Shoes,ADIDAS,Sports > Men's Sports > Footwear > Training Shoes,Core Black/Cloud White/Core Black,138.76,138.76,,8500.0,8500.0,USD,ZALORA,https://dynamic.zacdn.com/y3H6qlkq461tHQ0gHYFwatgbAOo=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/adidas-2090-4623334-1.jpg,https://www.zalora.com.ph/p/adidas-adizero-dropset-pro-training-shoes-black-4333264
1F9B2SH5A0E6F0GS,ADVANTAGE BASE SHOES,ADIDAS,Sports > Men's Sports > Footwear > Training Shoes,White,70.2,70.2,,4300.0,4300.0,USD,adidas Philippines,https://dynamic.zacdn.com/BUMVufgXQ0WdRu0buVTZcus9teI=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/adidas-8262-8668942-1.jpg,https://www.zalora.com.ph/p/adidas-advantage-base-shoes-white-2498668
539BESHFE0ACFAGS,APEX TRAINER Men's Performance Shoes,World Balance,Men > Shoes > Sports Shoes,White Light Gray,45.69,45.69,,2799.0,2799.0,USD,CHG GLOBAL Inc.,https://dynamic.zacdn.com/Oy79nqkx9sDeXbFJTNL8yzySqro=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/world-balance-4736-4979604-1.jpg,https://www.zalora.com.ph/p/world-balance-apex-trainer-men-s-performance-shoes-grey-white-4069794
9DB5ESHD1C747BGS,AURILLE Women's Lifestyle Athleisure Sandals,World Balance,Women > Sports > Footwear > Sandals & Flip-flops,Black,27.74,27.74,,1699.0,1699.0,USD,CHG GLOBAL Inc.,https://dynamic.zacdn.com/Q6kSAnfonsFXWZHIUhZZ8rnG774=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/world-balance-6381-6713424-1.jpg,https://www.zalora.com.ph/p/world-balance-aurille-women-s-lifestyle-athleisure-sandals-black-4243176
6B85DSHD558932GS,AVIRA Men's Lifestyle Classic Shoes,ONE UP,Men > Shoes > Sneakers,White,16.31,27.74,16.31,999.0,1699.0,USD,CHG GLOBAL Inc.,https://dynamic.zacdn.com/Qjb305vseSj4yCM6n4PXvbEBs68=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/one-up-9882-2023134-1.jpg,https://www.zalora.com.ph/p/one-up-avira-men-s-lifestyle-classic-shoes-white-4313202
60C50AA122905FGS,Abstract Frame Graphic White Cotton Short Sleeve Regular Fit Tee,QuirkyT,Sports > Men's Sports > Clothing > T-Shirts,White,29.43,65.4,29.43,1803.0,4006.0,USD,QuirkyT,https://dynamic.zacdn.com/DJ6uH3wLbHvynCFPP32yildv-jg=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/quirkyt-7273-6155192-1.jpg,https://www.zalora.com.ph/p/quirkyt-abstract-frame-graphic-white-cotton-short-sleeve-regular-fit-tee-white-2915516
ACB9FAA43F0DC3GS,Ace Pleated Skirt,FORCAST,Women > Clothing > Skirts > Mini Skirts,Tan,55.34,55.34,,3390.0,3390.0,USD,FORCAST,https://dynamic.zacdn.com/Ui0TUl2ukjG_aQ2tblGk72_cIWE=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/forcast-8908-7287263-1.jpg,https://www.zalora.com.ph/p/forcast-ace-pleated-skirt-brown-3627827
98D3BSH9CF943BGS,Activate Nitro Tr Hyrox Wns,PUMA,Sports > Women's Sports > Footwear > Training Shoes,Intense Mint/Light Lavender/Sunny Lime/Herb Garden,130.6,130.6,,8000.0,8000.0,USD,PUMA Official Store.,https://dynamic.zacdn.com/oUuIIYfFahlRrGW47sVBQVrSlSY=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/puma-0185-3464624-1.jpg,https://www.zalora.com.ph/p/puma-activate-nitro-tr-hyrox-wns-green-4264643
EBE30AAF125E00GS,Active Classic Tank Top with Removable Pads Women Activewear,SASSA,Sports > Women's Sports > Clothing > Tanks & Singlets,Black,11.41,11.41,,699.0,699.0,USD,SunStreet,https://dynamic.zacdn.com/DJqDFfQfoEm9Qc40knc1JLMu2fA=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/sassa-5683-9504772-1.jpg,https://www.zalora.com.ph/p/sassa-active-classic-tank-top-with-removable-pads-women-activewear-black-2774059
5BF6BSHA4D393EGS,Adair Sandals,CLN,Women > Shoes > Sandals > Flat Sandals,WHITE,13.04,24.47,13.04,799.0,1499.0,USD,CLN,https://dynamic.zacdn.com/dvIyZaENA3NjlUaKuGYmjwAYhmc=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/cln-7619-0138814-1.jpg,https://www.zalora.com.ph/p/cln-adair-sandals-white-4188310
CAB68AA02E0BFDGS,Addie Top In Grey,UMMA,Women > Clothing > Tops,Grey,35.9,35.9,,2199.0,2199.0,USD,ZALORA,https://dynamic.zacdn.com/DPeMq9ZkOd54MSlyKVzZ4Ah7lbY=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/umma-7470-3013551-1.jpg,https://www.zalora.com.ph/p/umma-addie-top-in-grey-grey-1553103
99138AA83786BFGS,Adela Dress,Cole Vintage,Women > Clothing > Dresses > Maxi Dresses,Marsala,13.05,26.1,13.05,799.5,1599.0,USD,Cole Vintage,https://dynamic.zacdn.com/_2gPhQrv0nBrFKkC8WV3ZYhUFu8=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/cole-vintage-7583-9838291-1.jpg,https://www.zalora.com.ph/p/cole-vintage-adela-dress-multi-1928389
39697SH3005170GS,Adilette 00s Slides,ADIDAS,Men > Sports > Footwear > Sandals & Flip-Flops,Grey Three/Grey One/Grey One,47.34,47.34,,2900.0,2900.0,USD,adidas Philippines,https://dynamic.zacdn.com/YQ2L7AQAhhnsv9-6cC0y80lBO7o=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/adidas-7938-2812134-1.jpg,https://www.zalora.com.ph/p/adidas-adilette-00s-slides-grey-4312182
4D4C6SHDED49F7GS,Adilette 00s Slides,ADIDAS,Sports > Men's Sports > Footwear > Sandals & Flip Flops,Grey Two/Ftwr White/None,28.26,47.34,28.26,1731.0,2900.0,USD,ZALORA,https://dynamic.zacdn.com/m5h6uXIn4xUGxjN_DTjCR76zcPQ=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/adidas-0818-9473414-1.jpg,https://www.zalora.com.ph/p/adidas-adilette-00s-slides-grey-4143749
7058DSH5678C64GS,Adilette 00s Slides,ADIDAS,Men > Sports > Footwear > Sandals & Flip-Flops,Collegiate Green/Ftwr White/None,44.7,47.34,44.7,2738.0,2900.0,USD,adidas Philippines,https://dynamic.zacdn.com/EoWU7kb2V8T7cQk-uOLRBJDmRrQ=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/adidas-5152-0891124-1.jpg,https://www.zalora.com.ph/p/adidas-adilette-00s-slides-green-4211980
86944SH9FF8111GS,Adilette 00s Slides,ADIDAS,Men > Sports > Footwear > Sandals & Flip-Flops,Core Black/Ftwr White/None,47.34,47.34,,2900.0,2900.0,USD,adidas Philippines,https://dynamic.zacdn.com/ul_h8sYgythyxEnrTOzRnC7HPDE=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/adidas-5120-9391124-1.jpg,https://www.zalora.com.ph/p/adidas-adilette-00s-slides-black-4211939
