id,sku,name,slug,brand,department,category_id,category_name,category_path,description,seo_title,meta_description,ean_base,attributes_json,supplier_code,warehouse_code,price,compare_at_price,wholesale_price,currency,rating_avg,review_count,stock_total,status,created_at
31,ZL00031,Nordvik Boat-Neck Tee K63-255 — limited edition,nordvik-boat-neck-tee-k63-255-31,Nordvik,Women Fashion,3,Tops & Blouses,Women Fashion > Tops & Blouses,The Nordvik Boat-Neck Tee K63-255 — limited edition sits in Women Fashion > Tops & Blouses. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Nordvik Boat-Neck Tee K63-255 — limited edition | Tops & Blouses,"Shop Nordvik Boat-Neck Tee K63-255 — limited edition in Tops & Blouses (Women Fashion). Fast shipping, verified sellers, secure checkout. Order today.",8887045511218,"{""department"": ""Women Fashion"", ""product_type"": ""boat-neck tee"", ""origin_country"": ""TH"", ""warranty_months"": 12, ""material"": ""Wool blend"", ""fit"": ""Oversized"", ""care"": ""Machine wash cold"", ""season"": ""All-season""}",SUP-VN-06,WH-VN-HCM,32.08,35.68,26.73,USD,4.1,3,329,ACTIVE,2025-05-04 05:00:00
32,ZL00032,Voltura Boat-Neck Tee P93-304,voltura-boat-neck-tee-p93-304-32,Voltura,Women Fashion,3,Tops & Blouses,Women Fashion > Tops & Blouses,The Voltura Boat-Neck Tee P93-304 sits in Women Fashion > Tops & Blouses. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Voltura Boat-Neck Tee P93-304 | Tops & Blouses | Buy Online,"Shop Voltura Boat-Neck Tee P93-304 in Tops & Blouses (Women Fashion). Fast shipping, verified sellers, secure checkout. Order today.",8881905134470,"{""department"": ""Women Fashion"", ""product_type"": ""boat-neck tee"", ""origin_country"": ""VN"", ""warranty_months"": 6, ""material"": ""Nylon"", ""fit"": ""Regular"", ""care"": ""Machine wash cold"", ""season"": ""All-season""}",SUP-SG-01,WH-SG-EAST,76.56,92.68,63.8,USD,3.9,2,328,ACTIVE,2025-04-23 01:00:00
33,ZL00033,Canopy Labs Poplin Shirt W25-754,canopy-labs-poplin-shirt-w25-754-33,Canopy Labs,Women Fashion,3,Tops & Blouses,Women Fashion > Tops & Blouses,The Canopy Labs Poplin Shirt W25-754 sits in Women Fashion > Tops & Blouses. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Canopy Labs Poplin Shirt W25-754 | Tops & Blouses | Buy Online,"Shop Canopy Labs Poplin Shirt W25-754 in Tops & Blouses (Women Fashion). Fast shipping, verified sellers, secure checkout. Order today.",8883012498520,"{""department"": ""Women Fashion"", ""product_type"": ""poplin shirt"", ""origin_country"": ""VN"", ""warranty_months"": 24, ""material"": ""Polyester"", ""fit"": ""Slim"", ""care"": ""Dry clean"", ""season"": ""AW""}",SUP-VN-06,WH-VN-HCM,33.62,42.84,28.02,USD,4.4,4,435,ACTIVE,2025-01-22 17:00:00
34,ZL00034,Harbor & Co Boat-Neck Tee L58-559 — limited edition,harbor-co-boat-neck-tee-l58-559-34,Harbor & Co,Women Fashion,3,Tops & Blouses,Women Fashion > Tops & Blouses,The Harbor & Co Boat-Neck Tee L58-559 — limited edition sits in Women Fashion > Tops & Blouses. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Harbor & Co Boat-Neck Tee L58-559 — limited editio | Tops & Blouses,"Shop Harbor & Co Boat-Neck Tee L58-559 — limited edition in Tops & Blouses (Women Fashion). Fast shipping, verified sellers, secure checkout. Order today.",8882851230070,"{""department"": ""Women Fashion"", ""product_type"": ""boat-neck tee"", ""origin_country"": ""KR"", ""warranty_months"": 0, ""material"": ""Nylon"", ""fit"": ""Slim"", ""care"": ""Hand wash"", ""season"": ""SS""}",SUP-ID-03,WH-ID-JKT,36.2,43.84,30.17,USD,4.6,1,469,ACTIVE,2025-05-15 09:00:00
35,ZL00035,Silkroad Basics Boat-Neck Tee E48-485,silkroad-basics-boat-neck-tee-e48-485-35,Silkroad Basics,Women Fashion,3,Tops & Blouses,Women Fashion > Tops & Blouses,The Silkroad Basics Boat-Neck Tee E48-485 sits in Women Fashion > Tops & Blouses. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Silkroad Basics Boat-Neck Tee E48-485 | Tops & Blouses | Buy Online,"Shop Silkroad Basics Boat-Neck Tee E48-485 in Tops & Blouses (Women Fashion). Fast shipping, verified sellers, secure checkout. Order today.",8889315026231,"{""department"": ""Women Fashion"", ""product_type"": ""boat-neck tee"", ""origin_country"": ""DE"", ""warranty_months"": 12, ""material"": ""Polyester"", ""fit"": ""Slim"", ""care"": ""Hand wash"", ""season"": ""All-season""}",SUP-SG-01,WH-SG-WEST,32.72,38.9,27.27,USD,4.8,2,355,ACTIVE,2024-07-17 07:00:00
36,ZL00036,Brightfolio Boat-Neck Tee Y50-308,brightfolio-boat-neck-tee-y50-308-36,Brightfolio,Women Fashion,3,Tops & Blouses,Women Fashion > Tops & Blouses,The Brightfolio Boat-Neck Tee Y50-308 sits in Women Fashion > Tops & Blouses. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Brightfolio Boat-Neck Tee Y50-308 | Tops & Blouses | Buy Online,"Shop Brightfolio Boat-Neck Tee Y50-308 in Tops & Blouses (Women Fashion). Fast shipping, verified sellers, secure checkout. Order today.",8881434752138,"{""department"": ""Women Fashion"", ""product_type"": ""boat-neck tee"", ""origin_country"": ""VN"", ""warranty_months"": 12, ""material"": ""Cotton"", ""fit"": ""Slim"", ""care"": ""Dry clean"", ""season"": ""SS""}",SUP-HK-07,WH-ID-JKT,44.6,59.34,37.17,USD,3.5,3,184,ACTIVE,2024-04-27 12:00:00
37,ZL00037,Coppernest Ribbed Tank D22-636,coppernest-ribbed-tank-d22-636-37,Coppernest,Women Fashion,3,Tops & Blouses,Women Fashion > Tops & Blouses,The Coppernest Ribbed Tank D22-636 sits in Women Fashion > Tops & Blouses. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Coppernest Ribbed Tank D22-636 | Tops & Blouses | Buy Online,"Shop Coppernest Ribbed Tank D22-636 in Tops & Blouses (Women Fashion). Fast shipping, verified sellers, secure checkout. Order today.",8883233942543,"{""department"": ""Women Fashion"", ""product_type"": ""ribbed tank"", ""origin_country"": ""TH"", ""warranty_months"": 3, ""material"": ""Wool blend"", ""fit"": ""Relaxed"", ""care"": ""Hand wash"", ""season"": ""AW""}",SUP-HK-07,WH-VN-HCM,99.08,106.38,82.57,USD,4.2,2,337,ACTIVE,2024-06-02 21:00:00
38,ZL00038,Verdant Ribbed Tank Y60-178,verdant-ribbed-tank-y60-178-38,Verdant,Women Fashion,3,Tops & Blouses,Women Fashion > Tops & Blouses,The Verdant Ribbed Tank Y60-178 sits in Women Fashion > Tops & Blouses. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Verdant Ribbed Tank Y60-178 | Tops & Blouses | Buy Online,"Shop Verdant Ribbed Tank Y60-178 in Tops & Blouses (Women Fashion). Fast shipping, verified sellers, secure checkout. Order today.",8882292539749,"{""department"": ""Women Fashion"", ""product_type"": ""ribbed tank"", ""origin_country"": ""ID"", ""warranty_months"": 24, ""material"": ""Polyester"", ""fit"": ""Oversized"", ""care"": ""Hand wash"", ""season"": ""AW""}",SUP-MY-02,WH-MY-JB,95.07,103.82,79.22,USD,3.3,4,228,ACTIVE,2024-04-28 02:00:00
39,ZL00039,Canopy Labs Ribbed Tank V58-273,canopy-labs-ribbed-tank-v58-273-39,Canopy Labs,Women Fashion,3,Tops & Blouses,Women Fashion > Tops & Blouses,The Canopy Labs Ribbed Tank V58-273 sits in Women Fashion > Tops & Blouses. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Canopy Labs Ribbed Tank V58-273 | Tops & Blouses | Buy Online,"Shop Canopy Labs Ribbed Tank V58-273 in Tops & Blouses (Women Fashion). Fast shipping, verified sellers, secure checkout. Order today.",8887512690316,"{""department"": ""Women Fashion"", ""product_type"": ""ribbed tank"", ""origin_country"": ""CN"", ""warranty_months"": 6, ""material"": ""Linen"", ""fit"": ""Oversized"", ""care"": ""Dry clean"", ""season"": ""SS""}",SUP-CN-05,WH-CN-SZ,35.06,39.72,29.22,USD,4.5,3,430,ACTIVE,2024-05-08 07:00:00
40,ZL00040,Silkroad Basics Boat-Neck Tee C67-712 — limited edition,silkroad-basics-boat-neck-tee-c67-712-40,Silkroad Basics,Women Fashion,3,Tops & Blouses,Women Fashion > Tops & Blouses,The Silkroad Basics Boat-Neck Tee C67-712 — limited edition sits in Women Fashion > Tops & Blouses. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Silkroad Basics Boat-Neck Tee C67-712 — limited ed | Tops & Blouses,"Shop Silkroad Basics Boat-Neck Tee C67-712 — limited edition in Tops & Blouses (Women Fashion). Fast shipping, verified sellers, secure checkout. Order today.",8881012001139,"{""department"": ""Women Fashion"", ""product_type"": ""boat-neck tee"", ""origin_country"": ""IT"", ""warranty_months"": 12, ""material"": ""Wool blend"", ""fit"": ""Oversized"", ""care"": ""Machine wash cold"", ""season"": ""AW""}",SUP-MY-02,WH-MY-KL,89.57,115.88,74.64,USD,4.5,3,407,ACTIVE,2024-03-26 20:00:00
41,ZL00041,Motorlane Ribbed Tank Q32-665,motorlane-ribbed-tank-q32-665-41,Motorlane,Women Fashion,3,Tops & Blouses,Women Fashion > Tops & Blouses,The Motorlane Ribbed Tank Q32-665 sits in Women Fashion > Tops & Blouses. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Motorlane Ribbed Tank Q32-665 | Tops & Blouses | Buy Online,"Shop Motorlane Ribbed Tank Q32-665 in Tops & Blouses (Women Fashion). Fast shipping, verified sellers, secure checkout. Order today.",8888422130398,"{""department"": ""Women Fashion"", ""product_type"": ""ribbed tank"", ""origin_country"": ""VN"", ""warranty_months"": 24, ""material"": ""Leather"", ""fit"": ""Oversized"", ""care"": ""Dry clean"", ""season"": ""AW""}",SUP-HK-07,WH-CN-SZ,82.24,90.95,68.53,USD,3.2,2,302,ACTIVE,2024-08-18 18:00:00
42,ZL00042,Harbor & Co Ribbed Tank M81-617 (matte finish),harbor-co-ribbed-tank-m81-617-42,Harbor & Co,Women Fashion,3,Tops & Blouses,Women Fashion > Tops & Blouses,The Harbor & Co Ribbed Tank M81-617 (matte finish) sits in Women Fashion > Tops & Blouses. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Harbor & Co Ribbed Tank M81-617 (matte finish) | Tops & Blouses,"Shop Harbor & Co Ribbed Tank M81-617 (matte finish) in Tops & Blouses (Women Fashion). Fast shipping, verified sellers, secure checkout. Order today.",8886144420025,"{""department"": ""Women Fashion"", ""product_type"": ""ribbed tank"", ""origin_country"": ""JP"", ""warranty_months"": 12, ""material"": ""Nylon"", ""fit"": ""Oversized"", ""care"": ""Wipe clean"", ""season"": ""All-season""}",SUP-MY-02,WH-MY-KL,103.67,124.05,86.39,USD,4.6,2,438,ACTIVE,2024-05-29 01:00:00
43,ZL00043,Driftwood Ribbed Tank K47-396 with moisture-wicking lining,driftwood-ribbed-tank-k47-396-43,Driftwood,Women Fashion,3,Tops & Blouses,Women Fashion > Tops & Blouses,The Driftwood Ribbed Tank K47-396 with moisture-wicking lining sits in Women Fashion > Tops & Blouses. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Driftwood Ribbed Tank K47-396 with moisture-wickin | Tops & Blouses,"Shop Driftwood Ribbed Tank K47-396 with moisture-wicking lining in Tops & Blouses (Women Fashion). Fast shipping, verified sellers, secure checkout. Order today",8884296069017,"{""department"": ""Women Fashion"", ""product_type"": ""ribbed tank"", ""origin_country"": ""CN"", ""warranty_months"": 24, ""material"": ""Nylon"", ""fit"": ""Regular"", ""care"": ""Dry clean"", ""season"": ""AW""}",SUP-ID-03,WH-ID-JKT,111.71,150.56,93.09,USD,3.6,3,328,ACTIVE,2025-02-28 07:00:00
44,ZL00044,RoverPet Ribbed Tank N93-193 (matte finish),roverpet-ribbed-tank-n93-193-44,RoverPet,Women Fashion,3,Tops & Blouses,Women Fashion > Tops & Blouses,The RoverPet Ribbed Tank N93-193 (matte finish) sits in Women Fashion > Tops & Blouses. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,RoverPet Ribbed Tank N93-193 (matte finish) | Tops & Blouses,"Shop RoverPet Ribbed Tank N93-193 (matte finish) in Tops & Blouses (Women Fashion). Fast shipping, verified sellers, secure checkout. Order today.",8883335204129,"{""department"": ""Women Fashion"", ""product_type"": ""ribbed tank"", ""origin_country"": ""MY"", ""warranty_months"": 0, ""material"": ""Polyester"", ""fit"": ""Oversized"", ""care"": ""Machine wash cold"", ""season"": ""SS""}",SUP-PH-08,WH-SG-EAST,78.56,94.73,65.47,USD,3.2,3,464,ACTIVE,2025-02-22 03:00:00
45,ZL00045,Nightingale Silk Blouse L50-235 — limited edition,nightingale-silk-blouse-l50-235-45,Nightingale,Women Fashion,3,Tops & Blouses,Women Fashion > Tops & Blouses,The Nightingale Silk Blouse L50-235 — limited edition sits in Women Fashion > Tops & Blouses. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Nightingale Silk Blouse L50-235 — limited edition | Tops & Blouses,"Shop Nightingale Silk Blouse L50-235 — limited edition in Tops & Blouses (Women Fashion). Fast shipping, verified sellers, secure checkout. Order today.",8885054542605,"{""department"": ""Women Fashion"", ""product_type"": ""silk blouse"", ""origin_country"": ""IT"", ""warranty_months"": 12, ""material"": ""Linen"", ""fit"": ""Slim"", ""care"": ""Wipe clean"", ""season"": ""SS""}",SUP-CN-05,WH-CN-SZ,19.7,21.08,16.42,USD,3.3,1,261,ACTIVE,2025-04-30 12:00:00
46,ZL00046,Polaris Home Ribbed Tank X44-850,polaris-home-ribbed-tank-x44-850-46,Polaris Home,Women Fashion,3,Tops & Blouses,Women Fashion > Tops & Blouses,The Polaris Home Ribbed Tank X44-850 sits in Women Fashion > Tops & Blouses. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Polaris Home Ribbed Tank X44-850 | Tops & Blouses | Buy Online,"Shop Polaris Home Ribbed Tank X44-850 in Tops & Blouses (Women Fashion). Fast shipping, verified sellers, secure checkout. Order today.",8884340856228,"{""department"": ""Women Fashion"", ""product_type"": ""ribbed tank"", ""origin_country"": ""SG"", ""warranty_months"": 6, ""material"": ""Denim"", ""fit"": ""Oversized"", ""care"": ""Hand wash"", ""season"": ""All-season""}",SUP-MY-02,WH-MY-JB,24.51,30.97,20.43,USD,4.0,3,296,ACTIVE,2024-01-29 15:00:00
47,ZL00047,Keystone Boat-Neck Tee A57-305,keystone-boat-neck-tee-a57-305-47,Keystone,Women Fashion,3,Tops & Blouses,Women Fashion > Tops & Blouses,The Keystone Boat-Neck Tee A57-305 sits in Women Fashion > Tops & Blouses. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Keystone Boat-Neck Tee A57-305 | Tops & Blouses | Buy Online,"Shop Keystone Boat-Neck Tee A57-305 in Tops & Blouses (Women Fashion). Fast shipping, verified sellers, secure checkout. Order today.",8881248024001,"{""department"": ""Women Fashion"", ""product_type"": ""boat-neck tee"", ""origin_country"": ""IT"", ""warranty_months"": 6, ""material"": ""Nylon"", ""fit"": ""Slim"", ""care"": ""Wipe clean"", ""season"": ""AW""}",SUP-TH-04,WH-TH-BKK,78.35,93.86,65.29,USD,3.5,4,182,ACTIVE,2024-01-13 07:00:00
48,ZL00048,Lumenora Ribbed Tank O69-421 — limited edition,lumenora-ribbed-tank-o69-421-48,Lumenora,Women Fashion,3,Tops & Blouses,Women Fashion > Tops & Blouses,The Lumenora Ribbed Tank O69-421 — limited edition sits in Women Fashion > Tops & Blouses. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Lumenora Ribbed Tank O69-421 — limited edition | Tops & Blouses,"Shop Lumenora Ribbed Tank O69-421 — limited edition in Tops & Blouses (Women Fashion). Fast shipping, verified sellers, secure checkout. Order today.",8886550087843,"{""department"": ""Women Fashion"", ""product_type"": ""ribbed tank"", ""origin_country"": ""MY"", ""warranty_months"": 24, ""material"": ""Linen"", ""fit"": ""Slim"", ""care"": ""Wipe clean"", ""season"": ""AW""}",SUP-MY-02,WH-MY-KL,65.26,85.21,54.38,USD,4.6,3,350,ACTIVE,2025-02-27 22:00:00
49,ZL00049,Aurelia Ribbed Tank S65-941 (matte finish),aurelia-ribbed-tank-s65-941-49,Aurelia,Women Fashion,3,Tops & Blouses,Women Fashion > Tops & Blouses,The Aurelia Ribbed Tank S65-941 (matte finish) sits in Women Fashion > Tops & Blouses. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Aurelia Ribbed Tank S65-941 (matte finish) | Tops & Blouses,"Shop Aurelia Ribbed Tank S65-941 (matte finish) in Tops & Blouses (Women Fashion). Fast shipping, verified sellers, secure checkout. Order today.",8884460441229,"{""department"": ""Women Fashion"", ""product_type"": ""ribbed tank"", ""origin_country"": ""KR"", ""warranty_months"": 12, ""material"": ""Cotton"", ""fit"": ""Oversized"", ""care"": ""Wipe clean"", ""season"": ""SS""}",SUP-CN-05,WH-CN-SZ,54.1,71.55,45.08,USD,4.0,2,336,ACTIVE,2024-01-18 19:00:00
